Date,Price,Close,Headlines
2020-07-03,"6,157.30",1.24664,"Tenby residents feel mixed emotions about tourists' return China's stock market closes at highest level in five years Some small businesses can't get past their own prejudice. Let them fold UK car loans and pawnbroker payments freeze extended Holidaymakers offered little or no coronavirus-related insurance Nils Pratley on finance  


  Why the secrecy around financial terms of Covid-19 loan to Celsa Steel UK? Barclays: Qataris spoke to Gordon Brown to 'defuse 2008 bailout pressure' Unions say Coalition's 'demonising' of unemployed is groundwork for Covid-19 welfare cuts Mark Zuckerberg: advertisers' boycott of Facebook will end 'soon enough' Behind the 4.8m jobs that returned: key takeaways from June’s US jobs report Luton airport to make up to 250 staff redundant Bella Italia owner falls into administration, with loss of 1,900 jobs Boris ‘the Builder’ Johnson has found a new scapegoat: the humble newt Business live  Markets rally as US unemployment rate falls to 11.1% - as it happened Tobacco firm funded attack on council quit-smoking services $10bn of precious metals dumped each year in electronic waste, says UN Revealed: raw sewage poured into Olympic Park wildlife haven UK gives go-ahead to giant windfarm project off Norfolk coast US employers take back 4.8m workers as coronavirus threatens economic recovery Jordan bans smoking and vaping in indoor public spaces"
2020-07-02,"6,240.36",1.246479,"UK government development bank to end fossil fuel financing Project Syndicate economists  


  Invest in the green economy and we'll recover from the Covid-19 crisis Primark loses £800m in Covid-19 lockdowns UK should prioritise green projects to kickstart economy, says IMF Fears grow for UK high street as more than 6,000 retail jobs cut in a day Nils Pratley on finance  


  As the Hong Kong security law comes into force, HSBC's silence is deafening Pressure mounts on UK government to release list of 'air bridges' Richard Branson to pump £200m into Virgin Atlantic as part of rescue package Tesla becomes world's most valuable carmaker without making a profit Accenture to cut up to 900 UK jobs as pandemic hits demand UK retail landlords squeezed as stores hit by Covid-19 crisis Ministers urged to limit Facebook and Google's power over ad market Business live  UK house prices fall as Covid-19 job losses surge, but US employment rises - as it happened England's privatised water firms paid £57bn in dividends since 1991 One man's fight to get bathing water status for a stretch of river near Bath England's sewerage: what the water companies have to say Ryanair pilots agree to 20% pay cut in attempt to limit job losses Tony Pidgley obituary Banking watchdog drops threat of inquiry into overdraft charges Sainsbury's reports rise in grocery sales and surge in online orders"
2020-07-01,"6,157.96",1.238927,"France bans Dutch bike TV ad for creating 'climate of fear' about cars UK annual house prices fall for first time since 2012 Upper Crust and Caffè Ritazza owner to cut 5,000 UK jobs US shale gas giant brought down by big debts and oil slump Tesla shareholders urged to oust Elon Musk over $55bn pay deal Nils Pratley on finance  


  The future may be V-shaped, but it would be rash to count on it 'Gravest crisis' as Airbus plans to cut 15,000 jobs, 1,700 in UK The politics sketch  


  Boris Johnson returns to his happy place: upbeat, vague and incoherent Business live  FTSE 100 posts best quarter since 2010 amid Covid-19 recovery hopes - as it happened 'New deal' risks fuelling emissions and eroding building standards Politics live with Andrew Sparrow  UK coronavirus death toll rises by 155; employers in Leicester lockdown can re-furlough staff – as it happened Psychic energy in, newt counters out: Boris Johnson’s magic economic potion EU bans Pakistan national airline flights over pilot exam cheats Harveys and TM Lewin fall into administration with loss of 800 jobs Boris Johnson's 'loose change' is hardly Roosevelt's New Deal Britain and Brussels turn on each other for prolonging City's uncertainty EasyJet plans to cut 727 pilot jobs and close three UK bases UK on course for a V-shaped recovery, says Bank of England Boris Johnson's 'new deal' speech: what is missing? How does Boris Johnson's 'new deal' compare with Franklin D Roosevelt's?"
2020-06-30,"6,169.74",1.231057,"Stand aside, everyone: the Conservative cowboy builders are back on the job Shell to cut £18bn from value of assets amid coronavirus crisis Seat of the problem: why does Christopher Nolan hate chairs? Boris Johnson refuses to rule out tax rises to fund recovery plans Progress on gender equality at risk from Covid-19 jobs crisis, says ILO Redrow shifts its housebuilding focus away from London Comic Relief's Richard Curtis backs ethical pension campaign Cinema giants delay reopening in UK and US as movie releases stall Central banks ‘could face political pressure to allow high inflation’ Sunak expands £500m fund for UK startups hit by coronavirus Is it ethical for businesses to raise prices amid Covid-19? Of course it is Wirecard UK unlocks customers' cash after FCA freeze UK economy hit by sharpest fall in 41 years amid Covid-19 crisis AGL says it will link bosses’ bonuses to lowering emissions Consumer champions  Ikea left me in bits with a half-finished kitchen The age of extinction  How do you deal with 9m tonnes of suffocating seaweed? Diabetes UK calls for extended home working for people in Covid-19 risk groups Coronavirus slump could delay building of 300,000 homes Lib Dem MP Layla Moran targets rise in BAME board directors Nils Pratley on finance  


  Has CMA been put back in its box after Tyrie's exit? That's how it looks"
2020-06-29,"6,225.77",1.234217,"UK ministers send mixed messages over climate commitments, says fund manager America's coalminers call for urgent help amid Covid-19 and industry decline Watchdogs warn pharmacies not to hike price of face masks Chesapeake bankruptcy seen as turning point for oil industry BP sells petrochemical business to Ineos for $5bn US consumer watchdog chief can be fired by president, supreme court rules Business live  UK mortgage approvals slump as Covid-19 hits housing market - as it happened Wirecard asset freeze leaves vulnerable people without cash Byron to go into administration in attempt to sell parts of burger chain Musical instrument firms Roland and Korg fined £5.5m over UK price fixing UK home loans fall 90% since start of Covid-19 crisis Inside the Guardian  Orwell prize nominee Aditya Chakrabortty: 'Don't do what everyone else is doing' Boeing begins 737 Max test flights after green light from regulators After coronavirus, cinema may never be the same again Match Covid-19 economic stimulus with climate fight ambition, urge MPs Abandon 'levelling up' agenda at your peril, PM warned Make Covid-19 support for vulnerable energy customers permanent, Ofgem tells suppliers Red alert issued over Landsec executive's bumper pension package The Pacific project  Quarter of businesses in Pacific fear they will not survive Covid-19 pandemic Chesapeake Energy, fracking pioneer, files for bankruptcy owing $9bn"
2020-06-26,"6,159.30",1.242545,"Bike boom: UK sales up 60% in April as Covid-19 changes lifestyles Yorkshire building society relaunches 90% mortgages for first-time buyers Staycation holiday scams soar, banking trade body warns Boohoo bosses in line for £150m bonus as part of incentive plan Texas oil industry faces prospect of collapse amid Covid-19 losses Australia must reject austerity and embrace targeted spending to beat this recession UK retailers pay only 14% of £2.5bn rent due this week Nils Pratley on finance  


  Ministers should check their post – Royal Mail's problems are stacking up Robert Jenrick faces questions over meeting with Israeli mining heir BA tells longest-serving cabin crew to take 20% pay cut or lose jobs UK Virgin Media users suffer broadband and TV outages Exclusive: Viber severs ties with Facebook in growing boycott Call to block key Bolsonaro ally from World Bank job Pub group owned by billionaires 'demanding rent' amid Covid-19 crisis 'Worst deal in history': Viagogo and StubHub merger faces investigation Richard Desmond: the former porn baron caught in a Tory scandal Business live  UK retailers pessimistic as economy reopens; Covid-19 worries markets - as it happened Covid-19 investigations  Lorry drivers from outside EU 'exploited' in lockdown delivery surge Unilever to rename Fair & Lovely skin-lightening cream in India The British government is about to sleepwalk into an unemployment crisis"
2020-06-25,"6,147.14",1.241295,"Renewable energy breaks UK record in first quarter of 2020 Center Parcs to reopen on 13 July in UK and Ireland but pools stay closed 1.48m more Americans file for unemployment as pandemic takes toll Global stock market rally is a gamble, IMF warns investors UK retailers remain gloomy about quick post-lockdown bounce back English cinemas to reopen without self-serve pick ’n' mix or singalongs The Booksellers review – warm study of a fast-shifting subculture Wirecard files for insolvency amid German accounting scandal Good vibrations: how Bandcamp became the heroes of streaming Royal Mail to cut 2,000 management roles Qantas to cut 6,000 jobs and keep 15,000 stood down in bid to survive coronavirus downturn Waitrose boss joins calls for post-Brexit food standards protection Planning rules lifted for fairs, markets and car boot sales in England Politics live with Andrew Sparrow  Papers indicate Robert Jenrick rushed through planning decision so Tory donor could reduce costs by £50m – as it happened The Robert Jenrick planning row explained EasyJet launches £450m rights issue to shore up Covid defence Nils Pratley on finance  


  The government cannot allow Tata to buckle under Covid pressure John Lewis appoints Pippa Wicks as executive director Company behind Bisto, Mr Kipling and McDougall's expects UK sales surge Business live  European and US stock markets fall amid Covid-19 and trade fears - as it happened"
2020-06-24,"6,123.69",1.252489,"Has coronavirus sent the out-of-town shopping centre packing? Flipping hell: book designers lament Waterstones' back-to-front displays Cineworld staff launch petition to make customer face coverings compulsory Coronavirus lockdown eased: what you can and can't do from 4 July Liverpool zipwire plan sparks fears of 'Disneyisation' of city How will the world's poorest people get a coronavirus vaccine? Covid crisis watch  


  The window to prevent mass unemployment is rapidly closing Covid crisis watch  English shoppers return – but economy faces long road to recovery Covid crisis watch  Labour hits out at Rishi Sunak's approach to ending wage subsidies Covid crisis watch  UK jobless figures climbing but most dangerous moment may have passed Norton Motorcycles' ex-owner must pay back £14m missing from pension fund Did Covid-19 panic really send Britain to the brink of bankruptcy? Global economy will take $12tn hit from coronavirus, says IMF Boris Johnson issues reopening rules for businesses in England Facebook to be hit by its largest ever advertiser boycott over racism Tata Steel awaiting UK government decision on rescue deal to save 8,000 jobs Run a business that can't reopen? Tell us how you feel Living in the UK: have you been made unemployed during lockdown? The US Postal Service lifted my family out of poverty. We can't let it die Aviation services firm Swissport to cut more than 4,500 UK jobs America's water crisis  High levels of arsenic found in US Whole Foods’ bottled water brand Commercial landlords expect shortfall on rent day for UK retailers Your problems, with Anna Tims  Get this message over to airlines … stop passing the buck over refunds Zara and Primark factory workers say they were fired after forming union UK betting firms' move to redirect problem gambling funds raises concerns Lockdown wardrobe clear-outs threaten to flood charity shops ‘You can’t pay cash here’: how our newly cashless society harms the most vulnerable Project Syndicate economists  


  The post-coronavirus economic recovery must be led by the US Segway, personal vehicle known for high-profile crashes, ending production Ex-Wirecard CEO arrested on suspicion of falsifying accounts Reopening of pubs, restaurants and hairdressers not risk-free, say top advisers Operators of gyms and pools query England's new lockdown rules Timber from unsustainable logging allegedly being sold in EU as ethical Politics live with Andrew Sparrow  UK coronavirus: Chris Whitty warns of second spike if people ignore new rules in final daily briefing – as it happened London high-rise offices to suffer 'dramatic' dent in demand, say experts Nils Pratley on finance  


  Shopping centre owner Intu could have saved itself years ago Trafford Centre owner prepares contingency plan for administration UK ministers in talks to create air bridges with 'core' European nations White household income in UK 63% higher than black households, ONS finds Shell faces UK supreme court case over Niger delta pollution"
2020-06-23,"6,320.12",1.250156,"Business live  UK factories return to growth as PMIs show global slump easing - as it happened I run a restaurant in Cambridge. Here's why we won't be reopening on 4 July UK electric buses boosted by innovative £20m battery deal UK car industry 'could lose one in six jobs due to Covid-19 crisis' 'Big tobacco wants our youth's lungs': rise of smoking in Jordan Jordan smoking rates highest in world amid claims of big tobacco interference Apple update to allow iPhone users to choose default apps UK shoppers choose local grocers and online stores in Covid-19 crisis Jurassic Park and Jaws fight to top US box offices decades after their first releases Race and money  


  The venture capitalist with a Silicon Valley solution for minority-owned businesses Lost on the frontline  US nurses at for-profit hospital chain to strike over cuts and PPE shortages Red Skins and Chicos sweets to be renamed, with Nestlé calling brands 'out of step' Queen – not that one – to appear on postage stamps Britain beyond lockdown: all change?  Britain beyond lockdown: can we level up? Consumer champions  John Lewis customer service has let me down What can Rishi Sunak do to boost the economy? White House scrambles to deny Trump trade adviser's claim that China deal is 'over' 'Profoundly disappointing': KitKat cuts ties with Fairtrade Europe could face oil shortage in a decade, study warns Museums, galleries and cinemas to reopen in England from 4 July"
2020-06-22,"6,244.62",1.234812,"Nils Pratley on finance  


  The new face at the FCA needs to keep politicians at arms length Minibars and buffets bite the dust as England's hotels prepare to reopen Planning permission deadlines to be extended by UK government Energy customers face bailiffs as Ofgem allows debt collecting again Concerns raised over proposed registration for England's drinkers and diners Britain nearly went bust in March, says Bank of England Contact tracing and the problems with untested technology Buying your first home just got (even) harder ‘New York always comes back’: workers return as city enters phase two of reopening German payments firm Wirecard says missing €1.9bn may not exist Business live  UK factories suffer worst quarter on record amid coronavirus lockdown - as it happened Shopper numbers surged 45% in week English shops reopened Meat plant must be held to account for Covid-19 outbreak, says German minister No 10 distances itself from Robert Jenrick over planning row Centrica plans cut-price 'British Gas X' to take on digital rivals Netflix to resume filming of The Witcher after Covid-19 hiatus FCA appoints London Stock Exchange executive Nikhil Rathi as CEO UK factory output plunges at fastest pace on record, says CBI UK firms critical to public health protected from foreign takeovers Coronavirus Victoria: what we know about Melbourne's Covid-19 hotspots ‘National nature service’ needed for green recovery in England, groups say UK black professional representation 'has barely budged since 2014' Former chancellor Alistair Darling calls for emergency VAT cut JD Sports' Go Outdoors brand likely to enter administration in days 'Make or break': pub and restaurant owners hope for reduction of 2-metre rule 'Millions still need cash': UK project aims to preserve use of physical currency Rashford's voucher victory only a 'sticking plaster' for the poor 'Things vanish off the edge': Barnsley counts the cost of a decade of austerity Aerospace firms lobby Treasury to accelerate military spending plan Bank of England slavery apology not enough Aviva says executive pay should be first casualty of Covid cuts Viewpoint column  


  Low interest rates offer a rare solution that left and right can agree on The future of music: ‘No one has anything positive to say about physically distanced gigs. At all’ Human rights in focus  'My life became a disaster movie': the Bangladesh garment factory on the brink From extra to surplus: TV and film ‘supporting artists’ face long wait for work Business leader  


  Even the oil giants can now foresee the end of the gasoline age Observer business agenda  What do retailers fear even more than the R number? The rent Fate of $1bn in Venezuelan gold hangs in balance at high court Firms are waking up to race issues, but critics say hashtags aren’t enough Review into England's 2-metre distance rule due within days"
2020-06-19,"6,292.60",1.242684,"MPs call for 'triple lock' on pensions to be temporarily suspended John Lewis to reopen a further nine stores on 25 June Life in the time of corona  Air travel during the pandemic: what should I know – and how safe is it? Money talks  


  Inflation is not dead. It's still a big risk for your money The 12% rise in UK retail spending should come with note of caution Grace Dent on restaurants  Attawa, London E8: 'I’ve eaten my own dal for months: it tastes like a wet weekend in Bognor' – restaurant review UK extends payments freeze for consumers struggling with debt Non-essential shops in Wales can reopen from Monday Nils Pratley on finance  


  An overhaul of Britain's railways was long overdue even before Covid-19 Bank of England apologises for role of former directors in slave trade Plans to turn House of Fraser in Westfield into co-working space UK firms urged to examine slavery links and 'eradicate racism' Northern Irish firms to be reimbursed for tariffs if Brexit talks fail, Gove says KPMG to review TfL's finances after £1.6bn government bailout Welsh chicken factory closes for two weeks over Covid-19 in staff Andrew Tyrie quits UK competition watchdog over 'limits' of role Barclays, HSBC and Lloyds among UK banks that had links to slavery Growing number of Britons working from home, says ONS Carnival to sell six cruise ships as bookings dry up Rail subsidies costing UK taxpayer £100 per journey in lockdown"
2020-06-18,"6,224.07",1.255272,"Business live  Bank of England boosts bond-buying programme by £100bn - as it happened Bank of England continues on money-printing path it set out on in 2009 Bank praised by Boris Johnson had slavery links, data shows AllSaints asks landlords for rent cut to avoid going bust Uncle Ben's rice firm to scrap brand image of black farmer US unemployment claims rise by 1.5 million as pandemic pain continues Bank of England pumps an extra £100bn into UK economy How your accounts reflect coronavirus could affect your business's health 'Seismic, torturous and gruelling': forgotten UK arts workers fall through support cracks Central banks have pumped money into the economy, but it’s no substitute for democracy City watchdog fines Commerzbank £38m for money-laundering failings National Grid braces for £400m hit to profits Tesco sells up in Poland to focus on UK Treasury blocks plan for private hospitals to tackle NHS backlog DPD and Kingfisher to hire 7,500 UK staff as online shopping soars Lockdown-hit beer firms warn Boris Johnson of 'moment of maximum jeopardy' UK inflation falls to 0.5% on back of cheaper petrol and toys The danger of fully occupied planes Serco boss defends its work on setting up NHS test-and-trace system Mobos founder's open letter highlights racism in UK music industry"
2020-06-17,"6,253.25",1.258511,"South African police make arrests over notorious bank corruption scandal De La Rue to halt production of UK passports at Gateshead site Primark-gate, trainers and people-watching: what non-essential shopping tells us about Britain Pity the central banks' lockdown dilemma: do they fight inflation or deflation? The upside  Dining moves outdoors as London restaurants prepare to reopen Cruise and Maritime Voyages in emergency talks after potential loan deal collapses Business live  Global stocks extend rally as UK inflation eases - as it happened Nationwide triples minimum deposit for UK first-time buyers Private rents in England hit record high during coronavirus lockdown Aunt Jemima brand to change name and logo due to racial stereotyping UK housebuilders will need government support, says Berkeley US stores may be reopening but workers are finding it hard to rejoice Culture in peril  UK creative industries facing £74bn drop in income after lockdown Coronavirus hasn't gone away. So why are people acting as if it has? SSE to spend more than £7bn on 'helping to power green recovery' Boohoo sales surge as it pays £5.25m for Oasis and Warehouse brands Leaked tape reveals Rio Tinto does not regret destroying 46,000-year-old Aboriginal rock shelter to expand mine Coronavirus is a looming crisis for British workers. We need fast action to secure jobs Your problems, with Anna Tims  TravelUp customers have to contend with ever-changing T&Cs The US’s jaywalking laws target people of colour. They should be abolished UK begins talks with Australia and New Zealand on free trade deal for post-Brexit era UK Finance boss resigns as Amanda Staveley high court case continues John Lewis criticised for lack of diversity in top ranks PG&E confesses to killing 84 people in 2018 California fire as part of guilty plea UK jobcentre claimants rise 126% to 2.8m since start of the lockdown Nils Pratley on finance  


  The EU's bite at Apple could prove to be a game changer Stock markets bounce back despite poor economic prognosis Brief letters  Good news for JP – whoever you are Johnson handing the Foreign Office control of the aid budget signals a change of priorities Poundstretcher could close 250 UK stores Fed chair says US economy faces ‘significant uncertainty’ and fears wider income inequality Business live  Stocks gain on US stimulus hopes as 600,000 UK workers lose jobs in Covid-19 crisis – as it happened 'We've been forced into debt' – jobless life in the UK under lockdown Oscars 2021: how shifting the awards later favours the old guard Global oil demand could hit record growth rate next year, IEA warns Smart speakers risk creating 'big-tech monopoly' in homes Apple Pay and App Store face investigation over competition rules Banks must treat debt-laden firms fairly to avoid replay of 2008, says FCA chair Project Syndicate economists  


  The US is officially in recession thanks to the coronavirus crisis Greggs to reopen 800 stores on Thursday but warns of lower sales"
2020-06-16,"6,242.79",1.263775,"Which UK companies are cutting jobs in the coronavirus crisis? UK unemployment outlook is grim – it's going to be tough Chaos, U-turns, disregard for experts: the Tories' random game with education Dismay after UK fails to join EU-led scheme to revive tourism Deliveroo and food chains ask Boris Johnson for help during pandemic High street splurge unlikely anytime soon despite £60bn unspent Permanent secretaries 'not aware of any economic planning for a pandemic' London's Le Caprice restaurant to close its doors in the West End Nils Pratley on finance  


  BP takes a significant step to net zero, even if it is just the easiest one Politics live with Andrew Sparrow  UK coronavirus: Dominic Raab drops fresh hint 2-metre rule could be relaxed – as it happened Givenchy appoints Matthew M. Williams as its new creative director Tory MPs urge Boris Johnson to cut 2m physical distancing Reworking our economy for a post-coronavirus society Who’s worse: the ravers who broke lockdown or the shoppers queueing on the high street? EasyJet flights return amid concerns over physical distancing BP expects to take $17.5bn hit due to coronavirus writedown To save the British economy, don't just open shops – give people the cash to spend Jaguar Land Rover to cut more than 1,000 agency staff in UK US supreme court rules employers cannot discriminate against LGBTQ+ workers Covid-19 pandemic is 'fire drill' for effects of climate crisis, says UN official"
2020-06-15,"6,064.70",1.250876,"Business live  Stocks fall on new Covid-19 outbreak fears, as shops in England reopen - as it happened Shops reopen across England – in pictures Influential group of MPs calls for total ban on gambling advertising 'A bit of normality': Birmingham shoppers return to high street stores Queues on high streets as non-essential shops reopen in England Travis Perkins to cut 2,500 jobs and shut 165 stores in UK Coronavirus: more than a million left out of income support, say MPs Consumer champions  Facing prosecution for sitting in a first-class rail seat Leading UK charities urge PM to demand a green Covid-19 recovery Unilever vows to invest €1bn in green projects The Teesside Silicon Valley: Middlesbrough's £250m bid to be digital powerhouse Retailers call on shoppers to buy from local shops UK economy to shrink by 8% in 2020, forecasters say Scooter and moped demand triples as commuters look to shun buses and trains Carbon-neutral coffee comes to UK – via sail boat from Colombia to Cornwall Capita to axe at least 200 jobs amid coronavirus cost-cutting Shopify – the good shop to Amazon's bad shop Economics viewpoint  


  The past three months have proved it: the costs of lockdown are too high It’s time to reopen – but your employees are scared to return. What should you do? Now wash your hands: Ripon's indie shops brace for the big reopening"
2020-06-12,"6,105.18",1.257703,"Amusement arcades furious after No 10 blocks reopening CMA to look into Facebook's purchase of gif search engine 'April was catastrophic': the firms caught up in the UK's record slump BMG to review historic record contracts due to 'shameful treatment of black artists' Starbucks reverses stance and allows staff to wear Black Lives Matter clothing English hotels hope for staycation hike as locals fear infection influx 'There are lots of BAME candidates': UK boardrooms fail to embrace diversity Greene King pubs to reopen with perspex screens and controlled toilets It's the economy, stupid – but will Trump or Biden win the argument? Brexit: full controls on goods entering UK will not apply until July 2021 Business live  Global shares and oil prices recover after sell-off despite poor economic data - as it happened High streets at risk if pubs stay shut, warn Northern Ireland retailers Blam! Dennis the Menace and Roger the Dodger to teach British pupils about money Calamitous GDP figures show UK economy has fallen off a cliff Whole Foods worker fired after posts criticizing free food for police UK GDP falls by record 20.4% in April as lockdown paralyses economy BA, easyJet and Ryanair begin court action over UK quarantine rules Public Books  


  How worrying is Britain's debt? Surprisingly, we economists say: not very England's first-time buyers with 10% deposit struggle to find mortgage UK air passengers urged not to take hand luggage on planes So long, New York: pandemic and protests spark new exodus to suburbs Virgin Atlantic tells customers refunds will take up to four months The latest Tory party split? It's Waitrose Conservatives versus Lidl free marketeers Walgreens and CVS to stop locking up beauty products for women of color 'China's lifeblood': street hawkers make surprise return to fire up ailing economy Amanda Staveley fell out with David Mellor over Barclays rescue Morrisons: a third of shareholders revolt over executive pay Bleak day for UK as Centrica, Johnson Matthey and Heathrow announce big job losses Lockdown lifting: US exercise equipment sales soar amid pandemic Nils Pratley on finance  


  It took two tortuous years for Unilever to untangle this mess Uncertainty over 2-metre distancing rule in England 'causing chaos' British beer sales fall to 20-year low due to lockdown pub closures Stock markets tumble as another 1.5m Americans file for unemployment James Sherwood obituary Business live  Stock markets fall heavily as another 1.5m Americans claim benefits amid Covid-19 crisis – as it happened Are you returning to work in a non-essential shop in England? Competition watchdog increases pressure on Viagogo-StubHub deal No-deal Brexit would be 'major block' to UK's recovery, warns CBI The Sun and Times publisher warns of job cuts due to coronavirus Unilever picks London as its home over Rotterdam"
