,Date,FTSE,NASDAQ,HANG,SP500,DAX
2938,15/07/2010,5211.3,2249.08,20255.62,1096.48,6149.36
2939,14/07/2010,5253.5,2249.84,20560.81,1095.17,6209.76
2940,13/07/2010,5271.0,2242.03,20431.06,1095.34,6191.13
2941,12/07/2010,5167.0,2198.36,20467.43,1078.75,6077.19
2942,09/07/2010,5132.9,2196.45,20378.66,1077.96,6065.24
2943,08/07/2010,5105.5,2175.4,20050.56,1070.25,6035.66
2944,07/07/2010,5014.8,2159.47,19857.07,1060.27,5992.86
2945,06/07/2010,4965.0,2093.88,20084.12,1028.06,5940.98
2946,02/07/2010,4838.1,2091.79,19905.32,1022.58,5834.15
2947,01/07/2010,4805.8,2101.36,20128.99,1027.37,5857.43
2948,30/06/2010,4916.9,2109.24,20128.99,1030.71,5965.52
2949,29/06/2010,4914.2,2135.18,20248.9,1041.24,5952.03
2950,28/06/2010,5071.7,2220.65,20726.68,1074.57,6157.22
2951,25/06/2010,5046.5,2223.48,20690.79,1076.76,6070.6
2952,24/06/2010,5100.2,2217.42,20733.49,1073.69,6115.48
2953,23/06/2010,5178.5,2254.23,20856.61,1092.04,6204.52
2954,22/06/2010,5247.0,2261.8,20819.08,1095.31,6269.04
2955,21/06/2010,5299.1,2289.09,20912.18,1113.2,6292.97
2956,18/06/2010,5250.8,2309.8,20286.71,1117.51,6216.98
2957,17/06/2010,5253.9,2307.16,20138.4,1116.04,6223.54
2958,15/06/2010,5217.8,2305.88,20062.15,1115.23,6175.05
2959,14/06/2010,5202.1,2243.96,20051.91,1089.63,6125.0
2960,11/06/2010,5163.7,2243.6,19872.38,1091.6,6047.83
2961,10/06/2010,5132.5,2218.71,19632.7,1086.84,6056.59
2962,09/06/2010,5085.9,2158.85,19621.24,1055.69,5984.75
2963,08/06/2010,5028.1,2170.57,19487.48,1062.0,5868.55
2964,07/06/2010,5069.1,2173.9,19378.15,1050.47,5904.95
2965,04/06/2010,5126.0,2219.17,19780.07,1064.88,5938.88
2966,03/06/2010,5211.2,2303.03,19786.71,1102.83,6054.63
2967,02/06/2010,5151.3,2281.07,19471.8,1098.38,5981.2
2968,01/06/2010,5163.3,2222.33,19496.95,1070.71,5981.27
2969,28/05/2010,5188.4,2257.04,19766.71,1089.41,5946.18
2970,27/05/2010,5195.2,2277.68,19431.37,1103.06,5937.14
2971,26/05/2010,5038.1,2195.88,19196.45,1067.95,5758.02
2972,25/05/2010,4940.7,2210.95,18985.5,1074.03,5670.04
2973,24/05/2010,5069.6,2213.55,19667.76,1073.65,5805.68
2974,20/05/2010,5073.1,2204.01,19545.83,1071.59,5867.88
2975,19/05/2010,5158.1,2298.37,19578.98,1115.05,5988.67
2976,18/05/2010,5307.3,2317.26,19944.94,1120.8,6155.93
2977,17/05/2010,5262.5,2354.23,19715.2,1136.94,6066.92
2978,14/05/2010,5262.9,2346.85,20145.43,1135.68,6056.71
2979,13/05/2010,5433.7,2394.36,20422.46,1157.44,6251.97
2980,12/05/2010,5383.5,2425.02,20212.49,1171.67,6183.49
2981,11/05/2010,5334.2,2375.31,20146.51,1155.79,6037.71
2982,10/05/2010,5387.4,2374.67,20426.64,1159.73,6017.91
2983,07/05/2010,5123.0,2265.64,19920.29,1110.88,5715.09
2984,06/05/2010,5261.0,2319.64,20133.41,1128.15,5908.26
2985,05/05/2010,5341.9,2402.29,20327.54,1165.87,5958.45
2986,04/05/2010,5411.1,2424.25,20763.05,1173.6,6006.86
2987,30/04/2010,5553.3,2461.19,21108.59,1186.69,6135.7
2988,29/04/2010,5617.8,2511.92,20778.92,1206.78,6144.91
2989,28/04/2010,5586.6,2471.73,20949.4,1191.36,6084.34
2990,27/04/2010,5603.5,2471.47,21261.79,1183.71,6159.51
2991,26/04/2010,5753.9,2522.95,21587.06,1212.05,6332.1
2992,23/04/2010,5723.6,2530.15,21244.49,1217.28,6259.53
2993,22/04/2010,5665.3,2519.07,21454.94,1208.67,6168.72
2994,21/04/2010,5723.4,2504.61,21510.93,1205.94,6230.38
2995,20/04/2010,5783.7,2500.31,21623.38,1207.17,6264.23
2996,19/04/2010,5727.9,2480.11,21405.17,1197.52,6162.44
2997,16/04/2010,5744.0,2481.26,21865.26,1192.13,6180.9
2998,15/04/2010,5825.0,2515.69,22157.82,1211.67,6291.45
2999,14/04/2010,5796.3,2504.86,22121.43,1210.65,6278.4
3000,13/04/2010,5761.7,2465.99,22103.53,1197.3,6230.83
3001,12/04/2010,5777.6,2457.87,22138.17,1196.48,6250.69
3002,09/04/2010,5771.0,2454.05,22208.5,1194.37,6249.7
3003,08/04/2010,5712.7,2436.81,21867.04,1186.44,6171.83
3004,07/04/2010,5762.1,2431.16,21928.77,1182.45,6222.41
3005,06/04/2010,5780.4,2436.81,21537.0,1189.44,6252.21
3006,01/04/2010,5744.9,2402.58,21537.0,1178.1,6235.56
3007,31/03/2010,5679.6,2397.96,21239.35,1169.43,6153.55
3008,30/03/2010,5672.3,2410.69,21374.79,1173.27,6142.45
3009,29/03/2010,5710.7,2404.36,21237.43,1173.22,6156.85
3010,26/03/2010,5703.0,2395.13,21053.11,1166.59,6120.05
3011,25/03/2010,5727.6,2397.41,20778.55,1165.73,6132.95
3012,24/03/2010,5677.9,2398.76,21008.62,1167.72,6039.0
3013,23/03/2010,5673.6,2415.24,20987.78,1174.17,6017.27
3014,22/03/2010,5644.5,2395.4,20933.25,1165.81,5987.5
3015,19/03/2010,5650.1,2374.41,21370.82,1159.9,5982.43
3016,18/03/2010,5642.6,2391.28,21330.67,1165.83,6012.31
3017,17/03/2010,5644.6,2389.09,21384.49,1166.21,6024.28
3018,16/03/2010,5620.4,2378.01,21022.93,1159.46,5970.99
3019,15/03/2010,5593.9,2362.21,21079.1,1150.51,5903.56
3020,12/03/2010,5625.6,2367.66,21209.74,1149.99,5945.11
3021,11/03/2010,5617.3,2368.46,21228.2,1150.24,5928.63
3022,10/03/2010,5640.6,2358.95,21208.29,1145.61,5936.72
3023,09/03/2010,5602.3,2340.68,21207.55,1140.45,5885.89
3024,08/03/2010,5606.7,2332.21,21196.87,1138.5,5875.91
3025,05/03/2010,5599.8,2326.35,20787.97,1138.7,5877.36
3026,04/03/2010,5527.2,2292.31,20575.78,1122.97,5795.32
3027,03/03/2010,5533.2,2280.68,20876.79,1118.79,5817.88
3028,02/03/2010,5484.1,2280.79,20906.11,1118.31,5776.56
3029,01/03/2010,5405.9,2273.57,21056.93,1115.71,5713.51
3030,26/02/2010,5354.5,2238.26,20608.7,1104.49,5598.46
3031,25/02/2010,5278.2,2234.22,20399.57,1102.94,5532.33
3032,24/02/2010,5342.9,2235.9,20467.74,1105.24,5615.51
3033,23/02/2010,5315.1,2213.44,20623.0,1094.6,5604.07
3034,22/02/2010,5352.1,2242.03,20377.27,1108.01,5688.44
3035,19/02/2010,5358.2,2243.87,19894.02,1109.17,5722.05
3036,18/02/2010,5325.1,2241.71,20422.15,1106.75,5680.41
3037,17/02/2010,5276.6,2226.29,20534.01,1099.51,5648.34
3038,12/02/2010,5142.5,2183.53,20268.69,1075.51,5500.39
3039,11/02/2010,5161.5,2177.41,20290.69,1078.47,5503.93
3040,10/02/2010,5132.0,2147.87,19922.22,1068.13,5536.37
3041,09/02/2010,5111.8,2150.87,19790.28,1070.52,5498.26
3042,08/02/2010,5092.3,2126.05,19550.89,1056.74,5484.85
3043,05/02/2010,5060.9,2141.12,19665.08,1066.19,5434.34
3044,04/02/2010,5139.3,2125.43,20341.64,1063.11,5533.24
3045,03/02/2010,5253.1,2190.91,20722.08,1097.28,5672.09
3046,02/02/2010,5283.3,2190.06,20272.18,1103.32,5709.66
3047,01/02/2010,5247.4,2171.2,20243.75,1089.19,5654.48
3048,29/01/2010,5188.5,2147.35,20121.99,1073.87,5608.79
3049,28/01/2010,5145.7,2179.0,20356.37,1084.53,5540.33
3050,27/01/2010,5217.5,2221.41,20033.07,1097.5,5643.2
3051,26/01/2010,5276.9,2203.73,20109.33,1092.17,5668.93
3052,25/01/2010,5260.3,2210.8,20598.55,1096.78,5631.37
3053,22/01/2010,5303.0,2205.29,20726.18,1091.76,5695.32
3054,21/01/2010,5335.1,2265.7,20862.67,1116.48,5746.97
3055,20/01/2010,5420.8,2291.25,21286.17,1138.04,5851.53
3056,19/01/2010,5513.1,2320.4,21677.98,1150.23,5976.48
3057,15/01/2010,5455.4,2287.99,21654.16,1136.03,5875.97
3058,14/01/2010,5498.2,2316.74,21716.95,1148.46,5988.88
3059,13/01/2010,5473.5,2307.9,21748.6,1145.68,5963.14
3060,12/01/2010,5498.7,2282.31,22326.64,1136.22,5943.0
3061,11/01/2010,5538.1,2312.41,22411.52,1146.98,6040.5
3062,08/01/2010,5534.2,2317.17,22296.75,1144.98,6037.61
3063,07/01/2010,5526.7,2300.05,22269.45,1141.69,6019.36
3064,06/01/2010,5530.0,2301.09,22416.67,1137.14,6034.33
3065,05/01/2010,5522.5,2308.71,22279.58,1136.52,6031.86
3066,04/01/2010,5500.3,2308.42,21823.28,1132.99,6048.3
3067,30/12/2009,5397.9,2291.28,21496.62,1126.42,5957.43
3068,29/12/2009,5437.6,2288.4,21499.44,1126.2,6011.55
3069,23/12/2009,5372.4,2269.64,21328.74,1120.59,5957.44
3070,22/12/2009,5328.7,2252.67,21092.04,1118.02,5945.69
3071,21/12/2009,5294.0,2237.66,20948.1,1114.05,5930.53
3072,18/12/2009,5196.8,2211.69,21175.88,1102.47,5831.21
3073,17/12/2009,5217.6,2180.05,21347.63,1096.08,5844.44
3074,16/12/2009,5320.3,2206.91,21611.74,1109.18,5903.43
3075,15/12/2009,5285.8,2201.05,21813.92,1107.93,5811.34
3076,14/12/2009,5315.3,2212.1,22085.75,1114.11,5802.26
3077,11/12/2009,5261.6,2190.31,21902.11,1106.41,5756.29
3078,10/12/2009,5244.4,2190.86,21700.04,1102.35,5709.02
3079,09/12/2009,5203.9,2183.73,21741.76,1095.95,5647.84
3080,08/12/2009,5223.1,2172.99,22060.52,1091.94,5688.58
3081,07/12/2009,5310.7,2189.61,22324.96,1103.25,5784.75
3082,04/12/2009,5322.4,2194.35,22498.15,1105.98,5817.65
3083,03/12/2009,5313.0,2173.14,22553.87,1099.92,5770.35
3084,02/12/2009,5327.4,2185.03,22289.57,1109.24,5781.68
3085,01/12/2009,5312.2,2175.81,22113.15,1108.86,5776.61
3086,30/11/2009,5190.7,2144.6,21821.5,1095.63,5625.95
3087,27/11/2009,5245.7,2138.44,21134.5,1091.49,5685.61
3088,25/11/2009,5364.8,2176.05,22611.8,1110.63,5803.02
3089,24/11/2009,5324.0,2169.18,22423.14,1105.65,5769.31
3090,23/11/2009,5355.5,2176.01,22771.39,1106.24,5801.48
3091,20/11/2009,5251.4,2146.04,22455.84,1091.38,5663.15
3092,19/11/2009,5267.7,2156.82,22643.16,1094.9,5702.18
3093,18/11/2009,5342.1,2193.14,22840.33,1109.8,5787.61
3094,17/11/2009,5345.9,2203.78,22914.15,1110.32,5778.43
3095,16/11/2009,5382.7,2197.85,22943.98,1109.3,5804.82
3096,13/11/2009,5296.4,2167.88,22553.63,1093.48,5686.83
3097,12/11/2009,5276.5,2149.02,22397.57,1087.24,5663.96
3098,11/11/2009,5266.8,2166.9,22627.21,1098.51,5668.35
3099,10/11/2009,5230.5,2151.08,22268.16,1093.01,5613.2
3100,09/11/2009,5235.2,2154.06,22207.55,1093.08,5619.72
3101,06/11/2009,5142.7,2112.44,21829.72,1069.3,5488.25
3102,05/11/2009,5125.6,2105.32,21479.08,1066.63,5480.92
3103,04/11/2009,5107.9,2055.52,21614.77,1046.5,5444.23
3104,03/11/2009,5037.2,2057.32,21240.06,1045.41,5353.35
3105,02/11/2009,5104.5,2049.2,21620.19,1042.88,5430.82
3106,30/10/2009,5044.5,2045.11,21752.87,1036.19,5414.96
3107,29/10/2009,5137.7,2097.55,21264.99,1066.11,5587.45
3108,28/10/2009,5080.4,2059.61,21761.58,1042.63,5496.27
3109,27/10/2009,5201.0,2116.09,22169.59,1063.41,5635.02
3110,26/10/2009,5191.7,2141.85,22589.73,1066.95,5642.16
3111,23/10/2009,5242.6,2154.47,22589.73,1079.6,5740.25
3112,22/10/2009,5207.4,2165.29,22210.52,1092.91,5762.93
3113,21/10/2009,5257.9,2150.73,22318.11,1081.4,5833.49
3114,20/10/2009,5243.4,2163.47,22384.96,1091.06,5811.77
3115,19/10/2009,5281.5,2176.32,22200.46,1097.91,5852.56
3116,16/10/2009,5190.2,2156.8,21929.9,1087.68,5743.39
3117,15/10/2009,5223.0,2173.29,21999.08,1096.56,5830.77
3118,14/10/2009,5256.1,2172.23,21886.48,1092.02,5854.14
3119,13/10/2009,5154.1,2139.89,21467.36,1073.19,5714.31
3120,12/10/2009,5210.2,2139.14,21299.35,1076.19,5783.23
3121,09/10/2009,5161.9,2139.28,21499.44,1071.49,5711.88
3122,08/10/2009,5154.6,2123.93,21492.9,1065.48,5716.54
3123,07/10/2009,5108.9,2110.33,21241.59,1057.58,5640.75
3124,06/10/2009,5138.0,2103.57,20811.53,1054.72,5657.64
3125,05/10/2009,5024.3,2068.15,20429.07,1040.46,5508.85
3126,02/10/2009,4988.7,2048.11,20375.49,1025.21,5467.9
3127,01/10/2009,5047.8,2057.48,20955.25,1029.85,5554.55
3128,30/09/2009,5133.9,2122.42,20955.25,1057.08,5675.16
3129,29/09/2009,5159.7,2124.04,21013.17,1060.61,5713.52
3130,28/09/2009,5165.7,2130.74,20588.41,1062.98,5736.31
3131,25/09/2009,5082.2,2090.92,21024.4,1044.38,5581.41
3132,24/09/2009,5079.3,2107.61,21050.73,1050.78,5605.21
3133,23/09/2009,5139.4,2131.42,21595.52,1060.87,5702.05
3134,22/09/2009,5142.6,2146.3,21701.14,1071.66,5709.38
3135,21/09/2009,5134.4,2138.04,21472.85,1064.66,5668.65
3136,18/09/2009,5172.9,2132.86,21623.45,1068.3,5703.83
3137,17/09/2009,5164.0,2126.75,21768.51,1065.49,5731.14
3138,16/09/2009,5124.1,2133.15,21402.92,1068.76,5700.26
3139,15/09/2009,5042.1,2102.64,20866.37,1052.63,5628.98
3140,14/09/2009,5018.9,2091.78,20932.2,1049.34,5620.24
3141,11/09/2009,5011.5,2080.9,21161.42,1042.73,5624.02
3142,10/09/2009,4987.7,2084.02,21069.56,1044.14,5594.77
3143,09/09/2009,5004.3,2060.39,20851.04,1033.37,5574.26
3144,08/09/2009,4947.3,2037.77,21069.81,1025.39,5481.73
3145,04/09/2009,4851.7,2018.78,20318.62,1016.4,5384.43
3146,03/09/2009,4796.8,1983.2,19761.68,1003.24,5301.42
3147,02/09/2009,4817.5,1967.07,19522.0,994.75,5319.84
3148,01/09/2009,4819.7,1968.89,19872.3,998.04,5327.29
3149,28/08/2009,4908.9,2028.77,20098.62,1028.93,5517.35
3150,27/08/2009,4869.4,2027.73,20242.75,1030.98,5470.33
3151,26/08/2009,4890.6,2024.43,20456.32,1028.12,5521.97
3152,25/08/2009,4916.8,2024.23,20435.24,1028.0,5557.09
3153,24/08/2009,4896.2,2017.98,20535.94,1025.57,5519.75
3154,21/08/2009,4850.9,2020.9,20199.02,1026.13,5462.74
3155,20/08/2009,4756.6,1989.22,20328.86,1007.37,5311.06
3156,19/08/2009,4689.7,1969.24,19954.23,996.46,5231.98
3157,18/08/2009,4685.8,1955.92,20306.27,989.67,5250.74
3158,17/08/2009,4645.0,1930.84,20137.65,979.73,5201.61
3159,14/08/2009,4714.0,1985.52,20893.33,1004.09,5309.11
3160,13/08/2009,4755.5,2009.35,20861.3,1012.73,5401.11
3161,12/08/2009,4716.8,1998.72,20435.24,1005.81,5350.09
3162,11/08/2009,4671.3,1969.73,21074.21,994.35,5285.81
3163,10/08/2009,4722.2,1992.24,20929.52,1007.1,5418.12
3164,07/08/2009,4731.6,2000.25,20375.37,1010.48,5458.96
3165,06/08/2009,4690.5,1973.16,20899.24,997.08,5369.98
3166,05/08/2009,4647.1,1993.05,20494.77,1002.72,5353.01
3167,04/08/2009,4671.4,2011.31,20796.43,1005.65,5417.02
3168,03/08/2009,4682.5,2008.61,20807.26,1002.63,5426.85
3169,31/07/2009,4608.4,1978.5,20573.33,987.48,5332.14
3170,30/07/2009,4631.6,1984.3,20234.08,986.75,5360.66
3171,29/07/2009,4547.5,1967.76,20135.5,975.15,5270.32
3172,28/07/2009,4528.8,1975.51,20624.54,979.62,5174.74
3173,27/07/2009,4586.1,1967.89,20251.62,982.18,5251.55
3174,24/07/2009,4576.6,1965.96,19982.79,979.26,5229.36
3175,23/07/2009,4559.8,1973.6,19817.7,976.29,5247.28
3176,22/07/2009,4493.7,1926.38,19248.17,954.07,5121.56
3177,21/07/2009,4481.2,1916.2,19501.73,954.58,5093.97
3178,20/07/2009,4443.6,1909.29,19502.37,951.13,5030.15
3179,17/07/2009,4388.8,1886.61,18805.66,940.38,4978.4
3180,16/07/2009,4361.8,1885.03,18361.87,940.74,4957.19
3181,15/07/2009,4346.5,1862.9,18258.66,932.68,4928.44
3182,14/07/2009,4237.7,1799.73,17885.73,905.84,4781.69
3183,13/07/2009,4202.1,1793.21,17254.63,901.05,4722.34
3184,10/07/2009,4127.2,1756.03,17708.42,879.13,4576.31
3185,09/07/2009,4158.7,1752.55,17790.59,882.68,4630.07
3186,08/07/2009,4140.2,1747.17,17721.07,879.56,4572.65
3187,07/07/2009,4187.0,1746.17,17862.27,881.03,4598.19
3188,06/07/2009,4194.9,1787.4,17979.41,898.72,4651.82
3189,02/07/2009,4234.3,1796.52,18178.05,896.42,4718.49
3190,30/06/2009,4249.2,1835.04,18378.73,919.32,4808.64
3191,29/06/2009,4294.0,1844.06,18528.51,927.23,4885.09
3192,26/06/2009,4241.0,1838.22,18600.26,918.9,4776.47
3193,25/06/2009,4252.6,1829.54,18275.03,920.26,4800.56
3194,24/06/2009,4280.0,1792.34,17892.15,900.94,4836.01
3195,23/06/2009,4230.0,1764.92,17538.37,895.1,4707.15
3196,22/06/2009,4234.0,1766.19,18059.55,893.04,4693.4
3197,19/06/2009,4345.9,1827.47,17920.93,921.23,4839.46
3198,18/06/2009,4280.9,1807.72,17776.66,918.37,4837.48
3199,17/06/2009,4278.5,1808.06,18084.6,910.71,4799.98
3200,16/06/2009,4328.6,1796.18,18165.5,911.97,4890.72
3201,15/06/2009,4326.0,1816.38,18498.96,923.72,4889.94
3202,12/06/2009,4442.0,1858.8,18889.68,946.21,5069.24
3203,11/06/2009,4461.9,1862.37,18791.03,944.89,5107.26
3204,10/06/2009,4436.8,1853.08,18785.66,939.15,5051.18
3205,09/06/2009,4404.8,1860.13,18058.49,942.43,4997.86
3206,08/06/2009,4405.2,1842.4,18253.39,939.14,5004.72
3207,05/06/2009,4438.6,1849.42,18679.53,940.09,5077.03
3208,04/06/2009,4386.9,1850.02,18502.77,942.46,5064.8
3209,03/06/2009,4383.4,1825.92,18576.47,931.76,5054.53
3210,02/06/2009,4477.0,1836.8,18389.08,944.74,5144.06
3211,01/06/2009,4506.2,1828.68,18888.59,942.87,5142.56
3212,29/05/2009,4417.9,1774.33,18171.0,919.14,4940.82
3213,27/05/2009,4416.2,1731.08,17885.27,893.06,5000.77
3214,26/05/2009,4411.7,1750.43,16991.56,910.33,4985.6
3215,22/05/2009,4365.3,1692.01,17062.52,887.0,4918.75
3216,21/05/2009,4345.5,1695.25,17199.49,888.33,4900.67
3217,20/05/2009,4468.4,1727.84,17475.84,903.47,5038.94
3218,19/05/2009,4482.3,1734.54,17544.03,908.13,4959.62
3219,18/05/2009,4446.5,1732.36,17022.91,909.71,4851.96
3220,15/05/2009,4348.1,1680.14,16790.7,882.88,4737.5
3221,14/05/2009,4362.6,1689.21,16541.69,893.07,4738.47
3222,13/05/2009,4331.4,1664.19,17059.62,883.92,4727.61
3223,12/05/2009,4425.5,1715.92,17153.64,908.35,4854.11
3224,11/05/2009,4435.5,1731.24,17087.95,909.24,4866.91
3225,08/05/2009,4462.1,1739.0,17389.87,929.23,4913.9
3226,07/05/2009,4398.7,1716.24,17217.89,907.39,4804.1
3227,06/05/2009,4396.5,1759.1,16834.57,919.53,4880.71
3228,05/05/2009,4336.9,1754.12,16430.08,903.8,4853.03
3229,01/05/2009,4243.2,1719.2,15520.99,877.52,4769.45
3230,30/04/2009,4243.7,1717.3,15520.99,872.81,4769.45
3231,29/04/2009,4189.6,1711.94,14956.95,873.64,4704.56
3232,28/04/2009,4096.4,1673.81,14555.11,855.16,4607.42
3233,27/04/2009,4167.0,1679.41,14840.42,857.51,4694.07
3234,24/04/2009,4156.0,1694.29,15258.85,866.23,4674.32
3235,23/04/2009,4018.2,1652.21,15214.46,851.92,4538.21
3236,22/04/2009,4030.7,1646.12,14878.45,843.55,4594.42
3237,21/04/2009,3987.5,1643.85,15285.89,850.08,4501.63
3238,20/04/2009,3990.9,1608.21,15750.91,832.39,4486.3
3239,17/04/2009,4092.8,1673.07,15601.27,869.6,4676.84
3240,16/04/2009,4053.0,1670.44,15582.99,865.3,4609.46
3241,15/04/2009,3968.4,1626.8,15669.62,852.06,4549.79
3242,14/04/2009,3989.0,1625.72,15580.16,841.5,4557.01
3243,09/04/2009,3983.7,1652.54,14901.41,856.56,4491.12
3244,08/04/2009,3925.5,1590.66,14474.86,825.16,4357.92
3245,07/04/2009,3930.5,1561.61,14928.97,815.55,4322.5
3246,06/04/2009,3993.5,1606.71,14998.04,835.48,4349.81
3247,03/04/2009,4029.7,1621.87,14545.69,842.5,4384.99
3248,02/04/2009,4125.0,1602.63,14521.97,834.38,4381.92
3249,01/04/2009,3955.6,1551.6,13519.54,811.08,4131.07
3250,31/03/2009,3926.1,1528.59,13576.02,797.87,4084.76
3251,30/03/2009,3762.9,1501.8,13456.33,787.53,3989.23
3252,27/03/2009,3898.9,1545.2,14119.5,815.94,4203.55
3253,26/03/2009,3925.2,1587.0,14108.98,832.86,4259.37
3254,25/03/2009,3900.3,1528.95,13622.11,813.88,4223.29
3255,24/03/2009,3911.5,1516.52,13910.34,806.12,4187.36
3256,23/03/2009,3952.8,1555.77,13447.42,822.92,4176.37
3257,20/03/2009,3842.9,1457.27,12833.51,768.54,4068.74
3258,19/03/2009,3816.9,1483.48,13130.92,784.04,4043.46
3259,18/03/2009,3805.0,1491.22,13117.17,794.35,3996.32
3260,17/03/2009,3857.1,1462.11,12878.09,778.12,3987.77
3261,16/03/2009,3864.0,1404.02,12976.71,753.89,4044.54
3262,13/03/2009,3753.7,1431.5,12525.8,756.55,3953.6
3263,12/03/2009,3712.1,1426.1,12001.53,750.74,3956.22
3264,11/03/2009,3693.8,1371.64,11930.66,721.36,3914.1
3265,10/03/2009,3715.2,1358.28,11694.05,719.6,3886.98
3266,09/03/2009,3542.4,1268.64,11344.58,676.53,3692.03
3267,06/03/2009,3530.7,1293.85,11921.52,683.38,3666.41
3268,05/03/2009,3529.9,1299.59,12211.24,682.55,3695.49
3269,04/03/2009,3645.9,1353.74,12331.15,712.87,3890.94
3270,03/03/2009,3512.1,1321.01,12033.88,696.33,3690.72
3271,02/03/2009,3625.8,1322.85,12317.46,700.82,3710.07
3272,27/02/2009,3830.1,1377.84,12811.57,735.09,3843.74
3273,26/02/2009,3915.6,1391.47,12894.94,752.83,3942.62
3274,25/02/2009,3849.0,1425.43,13005.08,764.9,3846.21
3275,24/02/2009,3816.4,1441.83,12798.52,773.14,3895.75
3276,23/02/2009,3850.7,1387.72,13175.1,743.33,3936.45
3277,20/02/2009,3889.1,1441.23,12699.17,770.05,4014.66
3278,19/02/2009,4018.4,1442.82,13023.36,778.94,4215.21
3279,18/02/2009,4006.8,1467.97,13016.0,788.42,4204.96
3280,17/02/2009,4034.1,1470.66,12945.4,789.17,4216.6
3281,13/02/2009,4189.6,1534.36,13554.67,826.84,4413.39
3282,12/02/2009,4202.2,1541.71,13228.3,835.19,4407.56
3283,11/02/2009,4234.3,1530.5,13539.21,833.74,4530.09
3284,10/02/2009,4213.1,1524.73,13880.64,827.16,4505.54
3285,09/02/2009,4307.6,1591.56,13769.06,869.89,4666.82
3286,06/02/2009,4291.9,1591.71,13655.04,868.6,4644.63
3287,05/02/2009,4228.9,1546.24,13178.9,845.85,4510.49
3288,04/02/2009,4228.6,1515.05,13063.89,832.23,4492.79
3289,03/02/2009,4164.5,1516.3,12776.89,838.51,4374.96
3290,02/02/2009,4077.8,1494.43,12861.49,825.44,4271.04
3291,30/01/2009,4149.6,1476.42,13278.21,825.88,4338.35
3292,29/01/2009,4190.1,1507.84,13154.43,845.14,4428.11
3293,23/01/2009,4052.5,1477.29,12578.6,831.95,4178.94
3294,22/01/2009,4052.2,1465.49,12657.99,827.5,4219.42
3295,21/01/2009,4059.9,1507.07,12583.63,840.24,4261.15
3296,20/01/2009,4091.4,1440.86,12959.77,805.22,4239.85
3297,16/01/2009,4147.1,1529.33,13255.51,850.12,4366.28
3298,15/01/2009,4121.1,1511.84,13242.96,843.74,4336.73
3299,14/01/2009,4180.6,1489.64,13704.61,842.62,4422.35
3300,13/01/2009,4399.1,1546.46,13668.05,871.79,4636.94
3301,12/01/2009,4426.2,1538.79,13971.0,870.26,4719.62
3302,09/01/2009,4448.5,1571.59,14377.44,890.35,4783.89
3303,08/01/2009,4505.4,1617.01,14415.91,909.73,4879.91
3304,07/01/2009,4507.5,1599.06,14987.46,906.65,4937.47
3305,06/01/2009,4638.9,1652.38,15509.51,934.7,5026.31
3306,05/01/2009,4579.6,1628.03,15563.31,927.45,4983.99
3307,02/01/2009,4561.8,1632.21,15042.81,931.8,4973.07
3308,30/12/2008,4392.7,1550.7,14235.5,890.64,4810.2
3309,29/12/2008,4319.4,1510.32,14328.48,869.42,4704.86
3310,24/12/2008,4216.6,1524.9,14184.14,868.15,4629.38
3311,23/12/2008,4256.0,1521.54,14220.79,863.16,4629.38
3312,22/12/2008,4249.2,1532.35,14622.39,871.63,4639.02
3313,19/12/2008,4286.9,1564.32,15127.51,887.88,4696.7
3314,18/12/2008,4330.7,1552.37,15497.81,885.28,4756.4
3315,17/12/2008,4324.2,1579.31,15460.52,904.42,4708.38
3316,16/12/2008,4309.1,1589.89,15130.21,913.18,4729.91
3317,15/12/2008,4277.6,1508.34,15046.95,868.57,4654.82
3318,12/12/2008,4280.4,1540.72,14758.39,879.73,4663.37
3319,11/12/2008,4388.7,1507.88,15613.9,873.59,4767.2
3320,10/12/2008,4367.3,1565.48,15577.74,899.24,4804.88
3321,09/12/2008,4381.3,1547.34,14753.22,888.67,4779.11
3322,08/12/2008,4300.1,1571.74,15044.87,909.7,4715.88
3323,05/12/2008,4049.4,1509.31,13846.09,876.07,4381.47
3324,04/12/2008,4163.6,1445.56,13509.78,845.22,4564.23
3325,03/12/2008,4170.0,1492.38,13588.66,870.74,4567.24
3326,02/12/2008,4122.9,1449.8,13405.85,848.81,4531.79
3327,01/12/2008,4065.5,1398.07,14108.84,816.21,4394.79
3328,28/11/2008,4288.0,1535.57,13888.24,896.24,4669.44
3329,26/11/2008,4152.7,1532.1,13369.45,887.68,4560.5
3330,25/11/2008,4171.3,1464.73,12878.6,857.39,4560.42
3331,24/11/2008,4153.0,1472.02,12457.94,851.81,4554.33
3332,21/11/2008,3781.0,1384.35,12659.2,800.03,4127.41
3333,20/11/2008,3875.0,1316.12,12298.56,752.44,4220.2
3334,19/11/2008,4005.7,1386.42,12815.8,806.58,4354.09
3335,18/11/2008,4208.5,1483.27,12915.89,859.12,4579.47
3336,17/11/2008,4132.2,1482.05,13529.53,850.75,4557.27
3337,14/11/2008,4233.0,1516.85,13542.66,873.29,4710.24
3338,13/11/2008,4169.2,1596.7,13221.35,911.29,4649.52
3339,12/11/2008,4182.0,1499.21,13939.09,852.3,4620.8
3340,11/11/2008,4246.7,1580.9,14040.9,898.95,4761.58
3341,10/11/2008,4403.9,1616.74,14744.63,919.21,5025.53
